time	rtt	rto
1965.25	67.5147	70.0177
1967.6	69.7012	72.5235
1969.1	69.2016	73.5177
1971.84	68.4263	73.163
1973.84	70.1444	74.7151
1976.33	70.0796	75.518
1979.57	69.4153	75.1275
1982.02	71.2526	76.7597
1983.54	70.1909	76.4644
1985.62	68.534	74.8306
1987.52	69.7575	74.3955
1990.39	69.2043	73.3428
1995.58	71.3953	74.9874
1996.48	71.1017	75.6242
1999.03	71.6061	76.4682
2000.47	70.7005	75.8513
2001.94	69.7275	74.4869
2005.37	70.0561	73.5534
2007.42	70.5361	73.3715
2010.01	70.2756	72.8705
2012.01	70.5117	72.7262
2013.55	69.9819	72.135
2016.08	69.9917	71.6713
2018.76	70.6296	71.92
2020.67	68.4485	72.933
2022.95	70.0078	72.286
2025.99	70.4851	72.3271
2027.42	71.7107	73.6754
2029.7	72.2569	75.1132
2035.16	72.5342	76.2796
2037.21	71.8455	76.1532
2039.06	71.3601	75.3895
2063.21	64.0947	80.2505
2063.48	62.8993	83.9816
2065.27	63.3274	85.3967
2067.78	62.3095	86.5264
2068.93	61.4035	87.3037
2073.32	63.2147	85.4196
2075.22	63.1128	83.5785
2076.44	62.785	82.0175
2079.25	63.0611	80.1505
2081.14	62.2611	79.0912
2083.55	62.7999	77.3987
2085.57	62.6035	76.0036
2087.59	61.479	75.6533
2090.02	62.5106	74.0777
2092.44	62.649	72.5613
2097.23	65.1347	71.9672
2097.79	65.6278	71.9186
2099.16	63.9065	70.1237
2101.78	64.4772	69.0697
2104.19	65.0505	68.8795
2126.81	63.4747	68.3847
2127.02	63.4891	67.8939
2128.45	63.0661	67.8043
2131.77	63.8815	66.884
2134.22	65.191	67.5654
2137.57	64.1506	66.768
2139.54	64.0833	66.1092
2140.52	63.9645	65.7175
2142.37	63.0081	66.2425
2145.69	64.4396	66.2261
2147.56	63.8965	65.7661
2149.54	63.8734	65.426
2151.94	66.0572	67.4041
2154.14	66.4598	69.113
2156.35	65.7788	69.3854
2160.14	67.5832	71.4814
2162.17	64.8274	70.0532
2163.17	65.3233	69.1445
2165.83	66.6154	69.8823
2168.15	66.2236	69.8236
2170.93	66.6389	70.1398
2190.07	63.1568	71.06
2191.66	64.3952	70.3332
2193.37	64.9168	69.2144
2195.22	63.3507	69.7161
2197.85	63.5365	69.6839
2201.67	63.9671	69.0939
2202.16	62.5178	69.8146
2203.53	62.9122	69.7144
2206.51	64.0814	68.4131
2209.65	67.1332	70.6906
2210.59	64.8081	69.4584
2213.68	66.0244	69.8727
2215.36	65.7106	69.6713
2218.26	66.2097	69.9769
2220.44	66.1627	70.0068
2222.4	65.9414	69.6574
2224.55	64.2952	69.4186
2226.92	64.652	68.7895
2229.24	66.0197	68.9109
2231.76	65.8142	68.669
2235.02	66.7672	69.4932
2236.01	64.9739	68.9188
2255.26	65.0847	68.3215
2255.46	63.696	69.0435
2256.32	62.8873	70.0578
2258.86	63.5339	69.9336
2262.45	64.5	68.8068
2263.47	65.4349	68.6242
2266.59	64.8162	67.7088
2268.2	65.9822	68.3293
2270.34	66.7008	69.4716
2273.14	66.5286	69.9409
2274.73	64.9762	69.0905
2277.75	67.0954	70.1801
2280.33	66.5426	70.1769
2281.7	66.2374	69.7178
2284.53	66.1708	69.2329
2286.39	65.853	68.4614
2288.45	65.6745	67.8828
2292.73	68.0728	69.9485
2295.38	68.3538	71.5615
2296.42	67.1788	71.198
2298.94	67.0822	70.7251
2300.25	65.1243	70.902
2303.05	66.9795	70.4714
2318.41	63.0486	72.4192
2318.81	63.3084	73.1772
2321.74	66.1789	71.8733
2323.58	67.204	71.993
2325.16	66.1832	70.7734
2329.48	67.0132	70.7634
2330.6	67.0752	70.7094
2333.46	66.7698	70.2167
2334.59	66.3347	69.2963
2337.06	66.6417	68.945
2339.48	66.2303	68.3777
2341.51	66.6806	68.2716
2345.05	67.1856	68.7204
2346	65.5684	68.9414
2350.33	68.5653	70.783
2351.24	66.6099	69.7619
2353.32	66.8194	69.1945
2356.7	68.1956	70.2961
2357.95	65.1431	70.9217
2361.47	65.9807	70.4187
2363.04	66.5614	69.4641
2365.58	66.5458	68.7411
2368.8	69.6902	71.7252
2369.73	69.4091	73.3038
2373.31	70.1823	75.0878
2380.82	62.3007	77.8728
2382.61	63.7397	77.9548
2385.22	63.3773	77.8814
2387.64	63.9847	76.8486
2388.65	63.3881	76.2909
2394.13	64.5133	74.5371
2396.31	65.6209	72.4669
2397.47	63.9114	72.0725
2399.78	65.1234	70.4981
2400.08	62.9188	71.2259
2403.21	63.6338	70.8183
2407.46	65.8446	70.495
2409.01	63.8573	70.0362
2410.76	64.7047	68.8006
2414.47	64.0361	68.4467
2417.43	66.1281	69.1278
2417.65	64.2285	68.6217
2421.45	64.6691	67.7667
2421.68	63.6292	68.0188
2425.9	67.773	70.7077
2426.47	64.9042	69.3901
2428.61	65.5003	68.8485
2433.49	67.8076	70.9842
2434.55	65.647	69.8558
2437.24	67.447	71.0088
2438.35	64.9053	70.3677
2444.65	63.7137	70.8191
2445.67	62.9793	71.5357
2451.25	65.9549	70.9226
2451.46	63.7144	70.7614
2452.14	63.4401	70.6753
2456.69	62.4214	71.2841
2461.74	65.3373	70.5303
2462.55	64.9924	69.4852
2462.71	62.8316	69.8709
2465.7	65.6206	69.8541
2469.24	65.9404	70.0706
2473.39	65.8017	69.9276
2473.67	64.5751	68.9296
2477.45	66.589	69.8752
2477.67	63.1075	70.3779
2480.08	65.4218	69.6703
2481.82	64.2877	69.0027
2485.39	67.6915	71.1918
2486.37	64.8162	70.0012
2489.24	67.5139	71.4654
2492.51	66.5004	71.1626
2493.55	67.0297	71.4138
2496.19	67.5047	71.9759
2498.01	64.3994	71.8433
2500.4	65.7708	70.3263
2503.18	65.8462	69.2732
2506.44	67.9725	70.8671
2507.91	63.1674	72.1889
2510.02	64.2984	71.7848
2515.78	64.4366	71.1647
2518.66	67.1592	71.7174
2519.29	67.1433	71.9197
2519.95	63.1603	72.6966
2525.54	63.7227	72.4164
2526.3	63.6972	71.9831
2530.49	67.7333	73.2636
2530.97	65.167	71.4907
2532.98	63.6327	71.4721
2536.98	63.4854	71.3438
2538.01	64.4368	70.1816
2539.7	65.989	70.1075
2541.85	64.2908	69.4681
2544.16	66.4391	70.0362
2546.36	66.1745	69.9988
2549.22	67.2891	71.1087
2551.07	65.5774	69.7921
2553.7	67.2634	70.6932
2555.87	66.5014	70.32
2558.78	66.1664	69.5789
2560.46	66.7991	69.6977
2564.25	68.053	71.0957
2565.07	66.9534	70.681
2570.32	69.8096	73.5056
2570.65	67.3913	72.5232
2572.03	65.488	72.2912
2574.32	66.3418	71.1792
2577.52	67.3927	70.8966
2581	65.1265	71.2566
2582.11	63.3359	72.8679
2584.41	65.0645	72.115
2585.89	65.8764	70.6901
2588.78	63.1373	72.0013
2590.66	64.304	71.564
2593.12	66.6935	71.4252
2595.74	65.1564	70.3735
2597.66	66.6846	70.4376
2600.03	66.9451	70.6555
2602.21	65.1242	70.0938
2604.65	66.5855	69.9365
2607.71	67.8966	71.2036
2609.38	67.43	71.4068
2611.59	67.327	71.3
2614.43	67.9642	71.8226
2616.15	66.8196	70.7573
2619.18	68.0039	71.2676
2620.78	67.0038	70.3753
2626.37	70.3531	73.4523
2627.93	69.0662	73.9269
2628.82	68.2536	73.1723
2632.36	68.0016	72.24
2633.65	68.5842	72.1511
2637.26	66.8439	71.854
2638	67.3012	71.1023
2639.57	67.4803	70.3334
2642.35	67.9279	70.0307
2645.32	67.6936	69.5027
2648.05	66.9477	69.6398
2650.04	67.8737	69.4805
2651.31	66.7882	69.7111
2653.8	69.0743	70.9372
2655.95	70.0315	72.7606
2658.94	70.0684	73.9133
2660.92	70.1386	74.6287
2663.67	70.4488	75.3068
2665.85	70.0181	75.1155
2667.68	69.9346	74.7366
2671	70.8711	75.3915
2672.04	67.9409	75.0014
2675.29	70.559	75.1795
2676.74	68.9455	73.9864
2679.7	70.2234	73.9151
2683.23	71.5324	75.2256
2684.37	69.8479	74.0752
2686.05	69.8501	73.1906
2688.96	69.6827	72.3173
2691.08	70.247	72.2967
2694.13	67.6232	73.521
2695.67	67.6447	74.1213
2699.44	70.5613	74.3749
2701.04	68.5396	73.9038
2703.13	69.4	72.8585
2704.81	67.4454	73.6134
2707.71	69.6432	73.1092
2710.03	70.3969	73.518
2713.68	71.2118	74.6054
2714.25	71.5929	75.6417
2718.15	72.7229	77.4665
2719.22	71.0635	76.649
2721.27	71.163	76.0499
2725.32	73.9054	78.5891
2725.9	71.9975	77.9628
2728.25	72.2027	77.5962
2731.01	71.9609	76.9151
2732.92	71.9348	76.2838
2735.47	71.6959	75.465
2737.19	71.2681	74.5279
2740.74	72.9517	75.5307
2742.99	71.8877	74.9112
2745.24	73.1464	75.8262
2746.87	71.4805	75.0882
2751.09	74.2883	77.1079
2752.46	72.66	76.5134
2754.45	71.1207	76.3148
2756.82	72.3426	75.6085
2758.39	72.281	74.9737
2761.04	71.9777	74.3442
2763.53	72.4297	74.1798
2765.7	71.4552	74.2415
2769.76	74.0304	75.9365
2770.82	71.2698	75.9093
2772.7	71.5526	75.499
2776.42	73.2142	75.9197
2778.55	73.6105	76.557
2780	74.871	78.3013
2782.08	74.27	78.6627
2784.84	74.6987	79.2448
2787.93	74.1601	78.8789
2790.07	75.7662	80.2981
2792.19	73.9432	79.037
2794.28	74.9857	79.2231
2796.4	75.0223	79.2539
2798.24	72.8178	78.9088
2802.94	76.9879	81.2172
2803.54	75.1804	80.5666
2805.52	74.4237	79.1199
2807.64	74.6131	78.2369
2810.31	74.7425	77.6897
2814.06	76.8142	79.5692
2815.3	74.4415	78.5959
2818.11	75.0221	78.0005
2820.69	75.3435	77.8782
2822.14	75.2102	77.5688
2824.44	73.2479	78.2939
2826.16	73.6437	78.2657
2828.71	74.196	77.6195
2830.77	73.8438	77.3967
2834.28	75.8404	78.2639
2835.62	74.4776	77.4371
2838.69	75.0544	77.2646
2840.13	74.3404	76.8607
2842.42	72.5188	78.1108
2846	75.8151	78.8317
2848.05	77.2269	80.7987
2850.19	77.3919	82.1636
2852.2	75.6732	80.9766
2854.69	76.0293	80.4326
2857.71	77.7078	81.8262
2859.39	77.1255	81.9571
2862.29	77.3434	82.1371
2863.8	75.7658	80.8189
2865.69	75.4908	80.0367
2868.72	76.4366	79.5901
2872.07	77.6833	80.601
2873.58	77.0826	80.4974
2875.29	76.9876	80.2159
