time	rtt	rto
4481.78	72.6633	79.4366
4483.25	74.0484	79.4457
4485.67	76.3578	81.8811
4488.79	77.2887	84.3539
4490.45	76.6147	84.9977
4493.68	77.3231	85.9551
4504.78	74.8324	83.5117
4519.51	63.703	90.7007
4545.21	63.3206	94.9095
4545.93	62.6234	97.2944
4548.93	63.1835	97.2858
4553.12	64.2262	95.3022
4554.23	63.684	93.5038
4556.41	62.6281	92.3156
4569.11	64.2378	89.1997
4583.68	64.0695	86.522
4610.48	65.172	83.0984
4610.64	65.2533	80.2204
4612.22	66.2243	77.0143
4615.56	66.5354	74.4674
4616.51	63.2847	75.2469
4618.66	64.3646	74.4397
4622.69	66.1769	72.6577
4636.49	67.2853	72.5326
4651.96	68.186	73.2998
4674.14	63.5837	73.9627
4674.32	63.6375	74.0263
4677.28	64.9735	72.5744
4678.22	65.8473	71.105
4680.95	65.2806	70.0474
4683.73	67.1087	70.6411
4684.83	66.0582	69.7385
4688.83	66.0668	69.0409
4702.56	65.9678	68.3787
4719.75	67.7101	69.8289
4737.31	63.0904	71.5219
4737.58	63.2276	72.2495
4739.92	62.5586	73.0304
4741.85	64.4092	71.5963
4743.44	65.1639	70.1578
4745.75	64.6594	69.16
4748.12	64.3153	68.6657
4750.89	65.9976	68.9828
4753.69	64.7514	68.2197
4768.9	66.2081	68.7908
4789.2	69.3593	72.6299
4804.98	67.5984	73.0661
4806.88	69.2975	75.0931
4809.27	69.3228	76.2706
4812.26	70.3078	77.9343
4813.66	71.6296	80.2748
4817.5	74.043	84.2557
4818.57	72.7171	85.0575
4820.32	72.116	84.5217
4824.19	73.2202	85.0247
4825.14	71.355	82.8875
4841.93	72.9237	82.8893
4861.79	72.5109	82.1147
4878.84	73.7574	82.7086
4882.05	75.0925	84.3205
4883.86	74.4848	84.4064
4885.69	73.3375	82.8619
4888.09	74.356	82.6965
4892.04	78.2382	86.6949
4892.99	75.3951	85.856
4896.13	77.4972	87.3434
4949.75	67.6182	89.5017
4949.95	65.992	91.6571
4952.84	67.0701	91.3262
4954.15	65.9646	91.3184
4956.56	64.4202	91.8723
4958.09	64.965	90.9012
4960.82	64.5804	89.79
4964.08	67.7147	85.5304
5013.82	63.9709	85.4541
5014.5	64.5167	84.2552
5016.65	63.7216	83.5473
5019.16	64.9481	81.3899
5021.27	64.6178	79.7494
5023.34	65.1522	77.7323
5025.31	64.3889	76.6834
5028.45	64.2728	75.7124
5029.87	65.6094	73.5482
5076.75	62.8372	74.3055
5079.91	65.3505	72.2449
5082.38	65.633	70.7179
5083.31	64.0582	70.683
5084.23	62.8693	71.4934
5087.15	63.7119	71.0184
5089.23	63.8709	70.3392
5092.34	63.7866	69.7651
5094.47	64.5452	68.5378
5140.21	63.3726	68.6337
5141.8	64.8762	68.0659
5147.35	67.3378	70.363
5147.55	65.0848	69.2413
5148.43	65.0698	68.3584
5151.86	67.5629	70.4809
5153.08	65.8522	69.8581
5155.2	65.8623	69.3356
5158.22	65.7958	68.8094
5160.49	65.9326	68.5238
5206.97	66.6753	69.0909
5208.56	68.1842	71.0851
5210.99	69.0885	73.3205
5213.5	66.0554	71.8401
5216.49	68.9017	73.3675
5218.69	70.161	75.6469
5220.63	68.6368	75.2566
5223.24	70.0651	76.4005
5225.51	70.2502	77.1614
5228.13	69.8121	76.9519
5232.21	71.6274	78.6334
5279.42	72.3424	80.3224
5280.8	72.1687	80.986
5283.32	74.6273	83.9119
5287.49	76.4052	87.5421
5287.88	74.2948	87.2022
5290.77	74.1684	86.4335
5292.93	74.1296	85.5021
5295.91	75.1984	85.7379
5297.64	74.3149	84.5694
5300.22	74.6117	83.8159
5302.74	74.5057	82.9147
5305.03	72.711	80.7782
5343.99	64.4629	86.3412
5356.3	63.2647	90.3566
5359.05	63.0243	92.3555
5360.5	62.7339	93.0047
5363.94	63.6147	91.7142
5365.97	63.1231	90.4193
5367.16	62.0215	89.6804
5407.65	63.567	86.9788
5420.63	64.2331	83.8915
5420.81	64.3507	81.1481
5422.31	63.1797	79.8476
5424.65	64.0979	77.6698
5427.62	63.5829	76.2671
5430.08	64.0484	74.5429
5431.81	64.5782	72.6198
5474.52	66.7674	72.6857
5485.32	64.5976	71.3847
5486.31	65.4616	70.1692
5487.33	66.4322	70.3164
5489.55	67.2287	71.1877
5492.36	67.6051	72.0592
5494.35	66.6314	71.3965
5497.29	67.1114	71.3527
5498.7	66.8665	70.9159
5543.09	68.492	72.3314
5550.29	64.8724	72.2646
5551.77	65.399	71.5289
5552.81	65.4059	70.8485
5553.9	64.2855	71.2123
5557.25	67.5587	71.7988
5560.2	67.7403	72.2555
5562.18	67.7368	72.4101
5563.66	66.2882	71.0645
5566.62	67.8538	71.506
5608.26	65.0713	71.628
5613.15	62.7262	73.5552
5615.77	63.9363	73.4226
5616.93	64.0714	72.9209
5621.3	67.3258	73.1201
5621.8	67.7827	73.5837
5624.98	67.6287	73.5336
5626.77	66.4635	72.0053
