time	rtt	rto
5519.73	104.918	120
5522.36	104.396	120
5524.85	105.759	120
5527.28	105.718	120
5528.72	104.658	120
5531.72	105.672	120
5533.4	103.01	120
5536.62	104.828	120
5538.47	105.435	120
5540.84	105.218	120
5543.63	104.024	120
5549.14	104.542	120
5549.36	104.433	120
5550.61	105.157	120
5552.28	106.75	120
5554.77	107.041	120
5557.59	106.279	120
5559.12	106.077	120
5562.08	103.709	120
5564.14	104.814	120
5566.85	106.736	120
5569.11	105.771	120
5627.22	110.99	120
5629.16	111.382	120
5631.91	112.069	121.48
5634.84	112.423	123.588
5636.83	111.868	123.997
5638.42	111.046	122.963
5641.57	112.785	123.868
5643.22	114.362	125.889
5647.41	115.578	128.224
5648.8	115.303	129.051
5649.91	112.814	126.364
5652.39	113.862	125.357
5654.92	113.961	124.447
5658.19	114.451	124.074
5659.85	110.597	122.65
5661.61	112.209	120.127
5664.71	114.03	120.273
5669.11	116.77	123.256
5669.71	114.844	122.844
5671.36	113.681	121.016
5673.37	114.182	120.15
5678.51	116.34	121.823
5679.78	115.533	121.842
5680.75	116.42	122.655
5683.65	116.683	123.289
5685.17	115.935	122.658
5748.65	121.345	128.12
5751.21	121.935	132.156
5753.84	121.813	134.348
5756.53	121.577	135.129
5757.19	120.288	133.768
5759.84	121.305	133.598
5761.98	120.317	131.991
5766.33	123.006	133.596
5767.37	119.855	130.774
5769.11	120.25	129.025
5771.5	121.514	129.025
5774.23	121.77	129.078
5777.49	122.483	129.687
5779.95	121.651	128.926
5780.78	122.415	129.058
5784.59	124.664	131.468
5785.96	124.289	132.414
5791.45	126.619	135.403
5791.62	122.432	132.38
5792.8	123.033	130.76
5795.35	123.922	130.457
5796.91	123.458	129.53
5801.41	122.78	127.971
5802.26	122.413	126.851
5804.08	123.313	126.571
5807.08	123.339	126.314
5808.63	123.356	126.072
5877.69	128.928	132.097
5879.72	128.401	135.359
5881.1	127.155	135.88
5884.27	127.666	136.525
5886.28	129.027	138.202
5889.64	132.315	142.715
5892.83	132.87	145.976
5893.22	131.134	145.754
5896.28	129.862	143.719
5897.33	129.869	141.96
5902.22	130.657	141.313
5904.8	130.469	140.345
5908.59	130.972	139.966
5909.97	129.931	138.266
5912.21	131.354	138.49
5913.82	129.121	136.463
5916.1	130.075	135.486
5920.16	112.97	148.403
5921.04	112.332	156.331
5980.26	102.423	168.828
5980.45	100.639	176.516
5982.04	100.874	178.984
5984.05	99.7593	179.138
5986.02	99.639	176.864
5990.37	100.639	172.083
5992.84	99.9119	167.35
5994.39	101.08	161.113
5995.55	99.1555	156.829
5997.61	100.201	151.301
6001.21	103.74	142.978
6002.88	103.257	136.713
6007.08	104.748	130.252
6007.34	102.433	127.24
6010.79	102.091	124.788
6013.42	103.359	121.36
6068.35	88.0043	131.983
6070.04	89.5463	136.231
6073.28	91.144	136.162
6075.27	91.2072	134.654
6077.04	90.9154	132.563
6080.17	89.6718	130.977
6082.64	92.0505	126.564
6085.06	92.123	122.526
6086.91	92.4068	120
6089.47	93.8404	120
6091.79	94.0689	120
6094.53	93.2001	120
6096.94	93.9812	120
6098.53	91.3466	120
6101	93.7379	120
6102.48	95.0983	120
6105.83	94.9489	120
6107.97	94.4408	120
6168.88	100.407	120
6171.58	101.467	120
6173.25	99.882	120
6175.05	99.6945	120
6177.74	100.569	120
6179.88	102.586	120
6183.31	103.064	120
6184.83	102.091	120
6186.71	101.536	120
6190.3	103.271	120
6191.89	102.309	120
6195.53	103.526	120
6196.77	102.141	120
6198.18	101.127	120
6201.85	103.236	120
6203.43	104.743	120
6209.63	108.518	120
6211.54	109.022	121.041
6212.22	106.299	120.015
6216.79	108.774	121.698
6280.35	111.341	125.287
